40178.6666666667,40178.7083333333,0.0000000
40178.7083333333,40178.75,0.0000000
40178.75,40178.7916666667,0.0000000
40178.7916666667,40178.8333333333,0.0000000
40178.8333333333,40178.875,0.0000000
40178.875,40178.9166666667,0.0000000
40178.9166666667,40178.9583333333,0.0000000
40178.9583333333,40179,0.0000000
40179,40179.0416666667,0.0000100
40179.0416666667,40179.0833333333,0.0000100
40179.0833333333,40179.125,0.0000100
40179.125,40179.1666666667,0.0000000
40179.1666666667,40179.2083333333,0.0000000
40179.2083333333,40179.25,0.0000000
40179.25,40179.2916666667,0.0000000
40179.2916666667,40179.3333333333,0.0000000
40179.3333333333,40179.375,0.0000000
40179.375,40179.4166666667,0.0000000
40179.4166666667,40179.4583333333,0.0000000
40179.4583333333,40179.5,0.0000000
40179.5,40179.5416666667,0.0000000
40179.5416666667,40179.5833333333,0.0000000
40179.5833333333,40179.625,0.0000000
40179.625,40179.6666666667,0.0000000
40179.6666666667,40179.7083333333,0.0000000
40179.7083333333,40179.75,0.0000000
40179.75,40179.7916666667,0.0000000
40179.7916666667,40179.8333333333,0.0000000
40179.8333333333,40179.875,0.0000000
40179.875,40179.9166666667,0.0000000
40179.9166666667,40179.9583333333,0.0000000
40179.9583333333,40180,0.0000000
40180,40180.0416666667,0.0000000
40180.0416666667,40180.0833333333,0.0000000
40180.0833333333,40180.125,0.0000000
40180.125,40180.1666666667,0.0000000
40180.1666666667,40180.2083333333,0.0000000
40180.2083333333,40180.25,0.0000000
40180.25,40180.2916666667,0.0000000
40180.2916666667,40180.3333333333,0.0000000
40180.3333333333,40180.375,0.0000000
40180.375,40180.4166666667,0.0000000
40180.4166666667,40180.4583333333,0.0000000
40180.4583333333,40180.5,0.0000000
40180.5,40180.5416666667,0.0000000
40180.5416666667,40180.5833333333,0.0000000
40180.5833333333,40180.625,0.0000000
40180.625,40180.6666666667,0.0000000
40180.6666666667,40180.7083333333,0.0000000
40180.7083333333,40180.75,0.0000000
40180.75,40180.7916666667,0.0000000
40180.7916666667,40180.8333333333,0.0000000
40180.8333333333,40180.875,0.0000000
40180.875,40180.9166666667,0.0000000
40180.9166666667,40180.9583333333,0.0000000
40180.9583333333,40181,0.0000000
40181,40181.0416666667,0.0000000
40181.0416666667,40181.0833333333,0.0000000
40181.0833333333,40181.125,0.0000000
40181.125,40181.1666666667,0.0000000
40181.1666666667,40181.2083333333,0.0000000
40181.2083333333,40181.25,0.0000000
40181.25,40181.2916666667,0.0000000
40181.2916666667,40181.3333333333,0.0000000
40181.3333333333,40181.375,0.0000000
40181.375,40181.4166666667,0.0000000
40181.4166666667,40181.4583333333,0.0000000
40181.4583333333,40181.5,0.0000000
40181.5,40181.5416666667,0.0000000
40181.5416666667,40181.5833333333,0.0000000
40181.5833333333,40181.625,0.0000000
40181.625,40181.6666666667,0.0000000
40181.6666666667,40181.7083333333,0.0000000
40181.7083333333,40181.75,0.0000000
40181.75,40181.7916666667,0.0000000
40181.7916666667,40181.8333333333,0.0000000
40181.8333333333,40181.875,0.0000000
40181.875,40181.9166666667,0.0000000
40181.9166666667,40181.9583333333,0.0000000
40181.9583333333,40182,0.0000000
40182,40182.0416666667,0.0000000
40182.0416666667,40182.0833333333,0.0000000
40182.0833333333,40182.125,0.0000000
40182.125,40182.1666666667,0.0000000
40182.1666666667,40182.2083333333,0.0000000
40182.2083333333,40182.25,0.0000000
40182.25,40182.2916666667,0.0000000
40182.2916666667,40182.3333333333,0.0000000
40182.3333333333,40182.375,0.0000000
40182.375,40182.4166666667,0.0000000
40182.4166666667,40182.4583333333,0.0000000
40182.4583333333,40182.5,0.0000000
40182.5,40182.5416666667,0.0000000
40182.5416666667,40182.5833333333,0.0000000
40182.5833333333,40182.625,0.0000000
40182.625,40182.6666666667,0.0000000
40182.6666666667,40182.7083333333,0.0000000
40182.7083333333,40182.75,0.0000000
40182.75,40182.7916666667,0.0000000
40182.7916666667,40182.8333333333,0.0000000
40182.8333333333,40182.875,0.0000000
40182.875,40182.9166666667,0.0000000
40182.9166666667,40182.9583333333,0.0000000
40182.9583333333,40183,0.0000000
40183,40183.0416666667,0.0000000
40183.0416666667,40183.0833333333,0.0000000
40183.0833333333,40183.125,0.0000000
40183.125,40183.1666666667,0.0000000
40183.1666666667,40183.2083333333,0.0000000
40183.2083333333,40183.25,0.0000000
40183.25,40183.2916666667,0.0000000
40183.2916666667,40183.3333333333,0.0000000
40183.3333333333,40183.375,0.0000000
40183.375,40183.4166666667,0.0000000
40183.4166666667,40183.4583333333,0.0000000
40183.4583333333,40183.5,0.0000000
40183.5,40183.5416666667,0.0000000
40183.5416666667,40183.5833333333,0.0000000
40183.5833333333,40183.625,0.0000000
40183.625,40183.6666666667,0.0000000
40183.6666666667,40183.7083333333,0.0000000
40183.7083333333,40183.75,0.0000000
40183.75,40183.7916666667,0.0000000
40183.7916666667,40183.8333333333,0.0000000
40183.8333333333,40183.875,0.0000000
40183.875,40183.9166666667,0.0000000
40183.9166666667,40183.9583333333,0.0000000
40183.9583333333,40184,0.0000000
40184,40184.0416666667,0.0000000
40184.0416666667,40184.0833333333,0.0000000
40184.0833333333,40184.125,0.0000000
40184.125,40184.1666666667,0.0000000
40184.1666666667,40184.2083333333,0.0000000
40184.2083333333,40184.25,0.0000000
40184.25,40184.2916666667,0.0000000
40184.2916666667,40184.3333333333,0.0000000
40184.3333333333,40184.375,0.0000000
40184.375,40184.4166666667,0.0000000
40184.4166666667,40184.4583333333,0.0000000
40184.4583333333,40184.5,0.0000000
40184.5,40184.5416666667,0.0000000
40184.5416666667,40184.5833333333,0.0000000
40184.5833333333,40184.625,0.0000000
40184.625,40184.6666666667,0.0000000
40184.6666666667,40184.7083333333,0.0000000
40184.7083333333,40184.75,0.0000000
40184.75,40184.7916666667,0.0000000
40184.7916666667,40184.8333333333,0.0000000
40184.8333333333,40184.875,0.0000000
40184.875,40184.9166666667,0.0000000
40184.9166666667,40184.9583333333,0.0000000
40184.9583333333,40185,0.0000000
40185,40185.0416666667,0.0000000
40185.0416666667,40185.0833333333,0.0000000
40185.0833333333,40185.125,0.0000000
40185.125,40185.1666666667,0.0000000
40185.1666666667,40185.2083333333,0.0000000
40185.2083333333,40185.25,0.0000000
40185.25,40185.2916666667,0.0000000
40185.2916666667,40185.3333333333,0.0000000
40185.3333333333,40185.375,0.0000000
40185.375,40185.4166666667,0.0000000
40185.4166666667,40185.4583333333,0.0000000
40185.4583333333,40185.5,0.0000000
40185.5,40185.5416666667,0.0000000
40185.5416666667,40185.5833333333,0.0000000
40185.5833333333,40185.625,0.0000000
40185.625,40185.6666666667,0.0000000
40185.6666666667,40185.7083333333,0.0000000
40185.7083333333,40185.75,0.0000000
40185.75,40185.7916666667,0.0000000
40185.7916666667,40185.8333333333,0.0000000
40185.8333333333,40185.875,0.0000000
40185.875,40185.9166666667,0.0000000
40185.9166666667,40185.9583333333,0.0000000
40185.9583333333,40186,0.0000000
40186,40186.0416666667,0.0000000
40186.0416666667,40186.0833333333,0.0000000
40186.0833333333,40186.125,0.0000000
40186.125,40186.1666666667,0.0000000
40186.1666666667,40186.2083333333,0.0000000
40186.2083333333,40186.25,0.0000000
40186.25,40186.2916666667,0.0000000
40186.2916666667,40186.3333333333,0.0000000
40186.3333333333,40186.375,0.0000000
40186.375,40186.4166666667,0.0000000
40186.4166666667,40186.4583333333,0.0000000
40186.4583333333,40186.5,0.0000000
40186.5,40186.5416666667,0.0000000
40186.5416666667,40186.5833333333,0.0000000
40186.5833333333,40186.625,0.0000000
40186.625,40186.6666666667,0.0000000
40186.6666666667,40186.7083333333,0.0000000
40186.7083333333,40186.75,0.0000000
40186.75,40186.7916666667,0.0000000
40186.7916666667,40186.8333333333,0.0000000
40186.8333333333,40186.875,0.0000000
40186.875,40186.9166666667,0.0000000
40186.9166666667,40186.9583333333,0.0000000
40186.9583333333,40187,0.0000000
40187,40187.0416666667,0.0000000
40187.0416666667,40187.0833333333,0.0000000
40187.0833333333,40187.125,0.0000000
40187.125,40187.1666666667,0.0000000
