36526,36526.04167,0.000000
36526.04167,36526.08333,0.000000
36526.08333,36526.125,0.000000
36526.125,36526.16667,0.000000
36526.16667,36526.20833,0.000000
36526.20833,36526.25,0.000000
36526.25,36526.29167,0.000000
36526.29167,36526.33333,0.000000
36526.33333,36526.375,0.000000
36526.375,36526.41667,0.000000
36526.41667,36526.45833,0.000000
36526.45833,36526.5,0.000000
36526.5,36526.54167,0.000000
36526.54167,36526.58333,0.000000
36526.58333,36526.625,0.000000
36526.625,36526.66667,0.000000
36526.66667,36526.70833,0.000000
36526.70833,36526.75,0.000000
36526.75,36526.79167,0.000000
36526.79167,36526.83333,0.000000
36526.83333,36526.875,0.000000
36526.875,36526.91667,0.000000
36526.91667,36526.95833,0.000000
36526.95833,36527,0.000000
36527,36527.04167,0.000000
36527.04167,36527.08333,0.000000
36527.08333,36527.125,0.000000
36527.125,36527.16667,0.000000
36527.16667,36527.20833,0.000000
36527.20833,36527.25,0.000000
36527.25,36527.29167,0.000000
36527.29167,36527.33333,0.000000
36527.33333,36527.375,0.000000
36527.375,36527.41667,0.000000
36527.41667,36527.45833,0.000000
36527.45833,36527.5,0.000000
36527.5,36527.54167,0.000000
36527.54167,36527.58333,0.000000
36527.58333,36527.625,0.000000
36527.625,36527.66667,0.000000
36527.66667,36527.70833,0.000000
36527.70833,36527.75,0.000000
36527.75,36527.79167,0.000000
36527.79167,36527.83333,0.000000
36527.83333,36527.875,0.000000
36527.875,36527.91667,0.000000
36527.91667,36527.95833,0.000000
36527.95833,36528,0.000000
36528,36528.04167,0.000000
36528.04167,36528.08333,0.000000
36528.08333,36528.125,0.000000
36528.125,36528.16667,0.000000
36528.16667,36528.20833,0.000000
36528.20833,36528.25,0.000000
36528.25,36528.29167,0.000000
36528.29167,36528.33333,0.000000
36528.33333,36528.375,0.000000
36528.375,36528.41667,0.000000
36528.41667,36528.45833,0.000000
36528.45833,36528.5,0.000000
36528.5,36528.54167,0.000000
36528.54167,36528.58333,0.000000
36528.58333,36528.625,0.000000
36528.625,36528.66667,0.000000
36528.66667,36528.70833,0.000000
36528.70833,36528.75,0.000000
36528.75,36528.79167,0.000000
36528.79167,36528.83333,0.000000
36528.83333,36528.875,0.000000
36528.875,36528.91667,0.000000
36528.91667,36528.95833,0.000000
36528.95833,36529,0.000000
36529,36529.04167,0.000000
36529.04167,36529.08333,0.000000
36529.08333,36529.125,0.000000
36529.125,36529.16667,0.000000
36529.16667,36529.20833,0.000000
36529.20833,36529.25,0.000000
36529.25,36529.29167,0.000000
36529.29167,36529.33333,0.000000
36529.33333,36529.375,0.000000
36529.375,36529.41667,0.000000
36529.41667,36529.45833,0.000000
36529.45833,36529.5,0.000000
